personaLabel	genderLabel	age	coord	articolo
Rosanna Banfi	femmina	56	Point(16.066666666 41.216666666)	https://it.wikipedia.org/wiki/Rosanna_Banfi
Rosanna Cancellieri	femmina	67	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rosanna_Cancellieri
Rosanna Filippin	femmina	57	Point(11.736666666 45.768611111)	https://it.wikipedia.org/wiki/Rosanna_Filippin
Rosanna Fratello	femmina	68	Point(15.379277777 41.695111111)	https://it.wikipedia.org/wiki/Rosanna_Fratello
Rosanna Lambertucci	femmina	74	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rosanna_Lambertucci
Rosanna Marani	femmina	73	Point(11.714373194 44.353444388)	https://it.wikipedia.org/wiki/Rosanna_Marani
Rosanna Moroni	femmina	65	Point(10.674722222 43.816666666)	https://it.wikipedia.org/wiki/Rosanna_Moroni
Rosanna Repole	femmina	69	Point(14.789722222 40.915277777)	https://it.wikipedia.org/wiki/Rosanna_Repole
Rosanna Scopelliti	femmina	36	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rosanna_Scopelliti
Rosaria Capacchione	femmina	59	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Rosaria_Capacchione
Rosaria De Cicco	femmina	61	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Rosaria_De_Cicco
Rosario Ardica	maschio	81	Point(14.266666666 37.566666666)	https://it.wikipedia.org/wiki/Rosario_Ardica
Rosario Chiriano	maschio	85	Point(16.291111111 38.783888888)	https://it.wikipedia.org/wiki/Rosario_Chiriano
Rosario Crocetta	maschio	68	Point(14.25 37.066666666)	https://it.wikipedia.org/wiki/Rosario_Crocetta
Rosario Esposito La Rossa	maschio	31	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Rosario_Esposito_La_Rossa
Rosario Giorgio Costa	maschio	77	Point(18.133333333 40.033333333)	https://it.wikipedia.org/wiki/Rosario_Giorgio_Costa
Rosario Mastrota	maschio	39	Point(16.25 39.3)	https://it.wikipedia.org/wiki/Rosario_Mastrota
Rosario Olivo	maschio	79	Point(16.5875 38.91)	https://it.wikipedia.org/wiki/Rosario_Olivo
Rosario Palazzolo	maschio	47	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Rosario_Palazzolo
Rosario Pellecchia	maschio	49	Point(14.483333333 40.7)	https://it.wikipedia.org/wiki/Rosario_Pellecchia
Rosario Polizzi	maschio	75	Point(17.116666666 39.083333333)	https://it.wikipedia.org/wiki/Rosario_Polizzi
Rosario Vieni	maschio	78	Point(15.55 38.183333333)	https://it.wikipedia.org/wiki/Rosario_Vieni
Rosella Ottone	femmina	71	Point(8.208458333 44.38775)	https://it.wikipedia.org/wiki/Rosella_Ottone
Rosella Sensi	femmina	48	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rosella_Sensi
Rosellina Piano	femmina	72	Point(8.206944444 44.9)	https://it.wikipedia.org/wiki/Rosellina_Piano
Rosellina Sbrana	femmina	57	Point(10.4 43.716666666)	https://it.wikipedia.org/wiki/Rosellina_Sbrana
Rosetta Loy	femmina	88	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rosetta_Loy
Rosi Mauro	femmina	57	Point(18.05 40.483333333)	https://it.wikipedia.org/wiki/Rosi_Mauro
Rosita Celentano	femmina	54	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Rosita_Celentano
Rosmundo Giarletta	maschio	57	Point(15.056388888 40.616944444)	https://it.wikipedia.org/wiki/Rosmundo_Giarletta
Rossana Boldi	femmina	66	Point(8.865555555 44.894166666)	https://it.wikipedia.org/wiki/Rossana_Boldi
Rossana Carretto	femmina	53	Point(8.616666666 45.45)	https://it.wikipedia.org/wiki/Rossana_Carretto
Rossana Di Bello	femmina	63	Point(17.240833333 40.418055555)	https://it.wikipedia.org/wiki/Rossana_Di_Bello
Rossana Di Lorenzo	femmina	81	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rossana_Di_Lorenzo
Rossana Rory	femmina	92	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rossana_Rory
Rossana Rossanda	femmina	95	Point(13.833333333 44.866666666)	https://it.wikipedia.org/wiki/Rossana_Rossanda
Rossano Caddeo	maschio	70	Point(8.8215065 39.6138876)	https://it.wikipedia.org/wiki/Rossano_Caddeo
Rossano Rubicondi	maschio	47	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rossano_Rubicondi
Rossano Sasso	maschio	44	Point(16.866666666 41.125277777)	https://it.wikipedia.org/wiki/Rossano_Sasso
Rossano Vittori	maschio	69	Point(10.316666666 43.55)	https://it.wikipedia.org/wiki/Rossano_Vittori
Rossella Accoto	femmina	50	Point(17.945833333 40.638333333)	https://it.wikipedia.org/wiki/Rossella_Accoto
Rossella Acerbo	femmina	46	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rossella_Acerbo
Rossella Artioli	femmina	75	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rossella_Artioli
Rossella Brescia	femmina	48	Point(17.333333333 40.7)	https://it.wikipedia.org/wiki/Rossella_Brescia
Rossella Drudi	femmina	56	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rossella_Drudi
Rossella Izzo	femmina	66	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rossella_Izzo
Rossella Milone	femmina	40	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Rossella_Milone
Rossella Muroni	femmina	45	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Rossella_Muroni
Rossella Seno	femmina	51	Point(12.331944444 45.439722222)	https://it.wikipedia.org/wiki/Rossella_Seno
Rosy Bindi	femmina	68	Point(11.733333333 43.216666666)	https://it.wikipedia.org/wiki/Rosy_Bindi
Rosy Mazzacurati	femmina	83	Point(11.619865 44.835297)	https://it.wikipedia.org/wiki/Rosy_Mazzacurati
Ruben Rigillo	maschio	48	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Ruben_Rigillo
Rudi Ghedini	maschio	60	Point(11.383333333 44.65)	https://it.wikipedia.org/wiki/Rudi_Ghedini
Rudi Marguerettaz	maschio	62	Point(7.320555555 45.737222222)	https://it.wikipedia.org/wiki/Rudi_Marguerettaz
Rudi Vittori	maschio	63	Point(13.483333333 45.866666666)	https://it.wikipedia.org/wiki/Rudi_Vittori
Rudy Chiappini	maschio	63	Point(9.7 45.05)	https://it.wikipedia.org/wiki/Rudy_Chiappini
Rudy De Cadaval	maschio	86	Point(10.993741666 45.438158333)	https://it.wikipedia.org/wiki/Rudy_De_Cadaval
Rudy Maira	maschio	73	Point(13.983333 37.483333)	https://it.wikipedia.org/wiki/Rudy_Maira
Rudy Marra	maschio	55	Point(18.166666666 40.166666666)	https://it.wikipedia.org/wiki/Rudy_Marra
Rudy Salvagnini	maschio	64	Point(11.877777777 45.406388888)	https://it.wikipedia.org/wiki/Rudy_Salvagnini
Ruggero Andreozzi	maschio	41	Point(10.92572 44.64582)	https://it.wikipedia.org/wiki/Ruggero_Andreozzi
Ruggero Cappuccio	maschio	55	Point(14.395277777 40.785277777)	https://it.wikipedia.org/wiki/Ruggero_Cappuccio
Ruggero Deodato	maschio	80	Point(15.8 40.633333333)	https://it.wikipedia.org/wiki/Ruggero_Deodato
Ruggero Dondi	maschio	75	Point(9.366666666 45.616666666)	https://it.wikipedia.org/wiki/Ruggero_Dondi
Ruggero Gabbai	maschio	55	Point(4.400277777 51.217777777)	https://it.wikipedia.org/wiki/Ruggero_Gabbai
Ruggero Marino	maschio	79	Point(8.533333333 45.933333333)	https://it.wikipedia.org/wiki/Ruggero_Marino
Ruggero Miti	maschio	77	Point(12.616666666 42.05)	https://it.wikipedia.org/wiki/Ruggero_Miti
Ruggero Miti	maschio	74	Point(12.616666666 42.05)	https://it.wikipedia.org/wiki/Ruggero_Miti
Ruggero Pasquarelli	maschio	26	Point(14.214188888 42.464277777)	https://it.wikipedia.org/wiki/Ruggero_Pasquarelli
Ruggero Po	maschio	67	Point(10.8777 44.78237)	https://it.wikipedia.org/wiki/Ruggero_Po
Ruggero Raimondi	maschio	78	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Ruggero_Raimondi
Ruggero Ruggeri	maschio	73	Point(10.791111111 45.156388888)	https://it.wikipedia.org/wiki/Ruggero_Ruggeri_(politico)
Ruggero Savinio	maschio	85	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Ruggero_Savinio
Rula Jebreal	femmina	46	Point(34.983333333 32.8)	https://it.wikipedia.org/wiki/Rula_Jebreal
Ryan Paris	maschio	66	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Ryan_Paris
Saba Anglana	femmina	49	Point(45.3425 2.040833333)	https://it.wikipedia.org/wiki/Saba_Anglana
Sabatino Aracu	maschio	66	Point(13.391991666 42.354008333)	https://it.wikipedia.org/wiki/Sabatino_Aracu
Sabina Ciuffini	femmina	69	Point(-68.536388888 -31.5375)	https://it.wikipedia.org/wiki/Sabina_Ciuffini
Sabina Fabi	femmina	67	Point(12.331944444 45.439722222)	https://it.wikipedia.org/wiki/Sabina_Fabi
Sabina Guzzanti	femmina	56	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Sabina_Guzzanti
Sabina Siniscalchi	femmina	67	Point(9.05 45.6)	https://it.wikipedia.org/wiki/Sabina_Siniscalchi
Sabina Stilo	femmina	51	Point(15.65 38.114438888)	https://it.wikipedia.org/wiki/Sabina_Stilo
Sabina Vannucchi	femmina	60	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Sabina_Vannucchi
Sabino Altobello	maschio	62	Point(15.8 41.05)	https://it.wikipedia.org/wiki/Sabino_Altobello
Sabino Cassese	maschio	84	Point(14.825555555 40.916666666)	https://it.wikipedia.org/wiki/Sabino_Cassese
Sabrina Capozzolo	femmina	33	Point(14.983333333 40.358333333)	https://it.wikipedia.org/wiki/Sabrina_Capozzolo
Sabrina Colle	femmina	46	Point(13.426374 42.030977)	https://it.wikipedia.org/wiki/Sabrina_Colle
Sabrina Corabi	femmina	48	Point(9.4 45.85)	https://it.wikipedia.org/wiki/Sabrina_Corabi
Sabrina De Camillis	femmina	50	Point(14.916666666 41.8)	https://it.wikipedia.org/wiki/Sabrina_De_Camillis
Sabrina Donadel	femmina	49	Point(12.166666666 45.883333333)	https://it.wikipedia.org/wiki/Sabrina_Donadel
Sabrina Ferilli	femmina	55	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Sabrina_Ferilli
Sabrina Gandolfi	femmina	51	Point(9.116666666 45.55)	https://it.wikipedia.org/wiki/Sabrina_Gandolfi
Sabrina Impacciatore	femmina	51	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Sabrina_Impacciatore
Sabrina Knaflitz	femmina	43	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Sabrina_Knaflitz
Sabrina Marciano	femmina	54	Point(13.606944444 41.256388888)	https://it.wikipedia.org/wiki/Sabrina_Marciano
Sabrina Marinucci	femmina	50	Point(14.214188888 42.464277777)	https://it.wikipedia.org/wiki/Sabrina_Marinucci
Sabrina Paravicini	femmina	49	Point(9.566666666 46.133333333)	https://it.wikipedia.org/wiki/Sabrina_Paravicini
Sabrina Scampini	femmina	43	Point(8.908888888 45.5969)	https://it.wikipedia.org/wiki/Sabrina_Scampini
Sabrina Siani	femmina	56	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Sabrina_Siani
Sabrina Simoni	femmina	50	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Sabrina_Simoni
Sabrina Sirchia	femmina	42	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Sabrina_Sirchia
Salvatore Abbruzzese	maschio	69	Point(14.436944444 40.8725)	https://it.wikipedia.org/wiki/Salvatore_Abbruzzese
Salvatore Accardo	maschio	78	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Salvatore_Accardo
Salvatore Adamo	maschio	76	Point(14.6 36.95)	https://it.wikipedia.org/wiki/Salvatore_Adamo
Salvatore Adduce	maschio	64	Point(16.45 40.5)	https://it.wikipedia.org/wiki/Salvatore_Adduce
Salvatore Allocca	maschio	72	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Salvatore_Allocca
Salvatore Biasco	maschio	80	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Salvatore_Biasco
Salvatore Bonadonna	maschio	77	Point(13.116666666 38.05)	https://it.wikipedia.org/wiki/Salvatore_Bonadonna
Salvatore Borgese	maschio	82	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Salvatore_Borgese
Salvatore Buglio	maschio	68	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Salvatore_Buglio
Salvatore Caiata	maschio	49	Point(15.8 40.633333333)	https://it.wikipedia.org/wiki/Salvatore_Caiata
Salvatore Camilleri	maschio	98	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Salvatore_Camilleri
Salvatore Cannavò	maschio	55	Point(15.141944444 37.842777777)	https://it.wikipedia.org/wiki/Salvatore_Cannav%C3%B2
Salvatore Capone	maschio	52	Point(18.169138888 40.352011111)	https://it.wikipedia.org/wiki/Salvatore_Capone
Salvatore Cardinale	maschio	71	Point(13.75 37.583333333)	https://it.wikipedia.org/wiki/Salvatore_Cardinale
Salvatore Caronna	maschio	55	Point(7.947222222 47.553333333)	https://it.wikipedia.org/wiki/Salvatore_Caronna
Salvatore Carrubba	maschio	68	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Salvatore_Carrubba
Salvatore Cascio	maschio	40	Point(13.379063 37.68149)	https://it.wikipedia.org/wiki/Salvatore_Cascio
Salvatore Cherchi	maschio	69	Point(8.6990261 40.5709688)	https://it.wikipedia.org/wiki/Salvatore_Cherchi
Salvatore Cicu	maschio	62	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Salvatore_Cicu
Salvatore Corallo	maschio	91	Point(15.283333333 37.083333333)	https://it.wikipedia.org/wiki/Salvatore_Corallo
Salvatore Crocetta	maschio	77	Point(14.25 37.066666666)	https://it.wikipedia.org/wiki/Salvatore_Crocetta
Salvatore Cuffaro	maschio	61	Point(13.533888888 37.404722222)	https://it.wikipedia.org/wiki/Salvatore_Cuffaro
Salvatore Cusimano	maschio	65	Point(13.533333333 38.083333333)	https://it.wikipedia.org/wiki/Salvatore_Cusimano
Salvatore Deidda	maschio	43	Point(9.116666666 39.216666666)	https://it.wikipedia.org/wiki/Sasso_Deidda
Salvatore Di Maggio	maschio	59	Point(15.216666666 38.15)	https://it.wikipedia.org/wiki/Salvatore_Di_Maggio
Salvatore Esposito	maschio	33	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Salvatore_Esposito_(attore)
Salvatore Ferrigno	maschio	59	Point(13.183333333 38.133333333)	https://it.wikipedia.org/wiki/Salvatore_Ferrigno
Salvatore Ficarra	maschio	48	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Salvatore_Ficarra
Salvatore Forte	maschio	81	Point(14.78 40.75)	https://it.wikipedia.org/wiki/Salvatore_Forte
Salvatore Frasca	maschio	91	Point(16.32738 39.78142)	https://it.wikipedia.org/wiki/Salvatore_Frasca
Salvatore Frasca	maschio	91	Point(16.318888888 39.783888888)	https://it.wikipedia.org/wiki/Salvatore_Frasca
Salvatore Garau	maschio	66	Point(8.60916 39.8807)	https://it.wikipedia.org/wiki/Salvatore_Garau
Salvatore Genova	maschio	72	Point(13.183333333 38.133333333)	https://it.wikipedia.org/wiki/Salvatore_Genova
Salvatore Giacalone	maschio	23	Point(12.587509833 37.651660833)	https://it.wikipedia.org/wiki/Salvatore_Giacalone
Salvatore Giacalone	maschio	23	Point(12.59304 37.65418)	https://it.wikipedia.org/wiki/Salvatore_Giacalone
Salvatore Greco	maschio	42	Point(16.866666666 41.125277777)	https://it.wikipedia.org/wiki/Salvatore_Greco_(politico)
Salvatore Grillo	maschio	74	Point(14.516666666 37.233333333)	https://it.wikipedia.org/wiki/Salvatore_Grillo
Salvatore Iacolino	maschio	56	Point(13.663055555 37.318611111)	https://it.wikipedia.org/wiki/Salvatore_Iacolino
Salvatore Iacomino	maschio	62	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Salvatore_Iacomino
Salvatore Landolina	maschio	75	Point(8.8999557 39.5611034)	https://it.wikipedia.org/wiki/Salvatore_Landolina
Salvatore Lauro	maschio	68	Point(13.95 40.75)	https://it.wikipedia.org/wiki/Salvatore_Lauro
Salvatore Lazzaro	maschio	48	Point(14.833333333 37.8)	https://it.wikipedia.org/wiki/Salvatore_Lazzaro
Salvatore Leonardi	maschio	80	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Salvatore_Leonardi
Salvatore Lo Presti	maschio	79	Point(12.434444444 37.799444444)	https://it.wikipedia.org/wiki/Salvatore_Lo_Presti
Salvatore Lupo	maschio	68	Point(11.33064 43.31822)	https://it.wikipedia.org/wiki/Salvatore_Lupo
Salvatore Lupo	maschio	68	Point(11.331388888 43.318333333)	https://it.wikipedia.org/wiki/Salvatore_Lupo
Salvatore Mannuzzu	maschio	89	Point(11.668333333 42.634444444)	https://it.wikipedia.org/wiki/Salvatore_Mannuzzu
Salvatore Margiotta	maschio	55	Point(15.8 40.633333333)	https://it.wikipedia.org/wiki/Salvatore_Margiotta
Salvatore Marino	maschio	59	Point(38.916666666 15.333333333)	https://it.wikipedia.org/wiki/Salvatore_Marino
Salvatore Matarrese	maschio	57	Point(16.866666666 41.125277777)	https://it.wikipedia.org/wiki/Salvatore_Matarrese_(1962)
Salvatore Mazzaracchio	maschio	85	Point(16.333333333 40.033333333)	https://it.wikipedia.org/wiki/Salvatore_Mazzaracchio
Salvatore Micillo	maschio	39	Point(14.2 40.916666666)	https://it.wikipedia.org/wiki/Salvatore_Micillo
Salvatore Misticone	maschio	74	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Salvatore_Misticone
Salvatore Musumeci	maschio	61	Point(12.9133 43.91015)	https://it.wikipedia.org/wiki/Salvatore_Musumeci
Salvatore Natoli	maschio	77	Point(14.966666666 38.133333333)	https://it.wikipedia.org/wiki/Salvatore_Natoli
Salvatore Niffoi	maschio	69	Point(9.178333333 40.249444444)	https://it.wikipedia.org/wiki/Salvatore_Niffoi
Salvatore Palomba	maschio	86	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Salvatore_Palomba
Salvatore Palombi	maschio	53	Point(12.9037 41.467597222)	https://it.wikipedia.org/wiki/Salvatore_Palombi
Salvatore Parlagreco	maschio	78	Point(14.25 37.066666666)	https://it.wikipedia.org/wiki/Salvatore_Parlagreco
Salvatore Perugini	maschio	68	Point(16.25 39.3)	https://it.wikipedia.org/wiki/Salvatore_Perugini_(politico)
Salvatore Piccolo	maschio	71	Point(14.416666666 40.916666666)	https://it.wikipedia.org/wiki/Salvatore_Piccolo_(1948)
Salvatore Piccolo	maschio	71	Point(14.42386 40.92237)	https://it.wikipedia.org/wiki/Salvatore_Piccolo_(1948)
Salvatore Piscitelli	maschio	54	Point(14.366666666 40.95)	https://it.wikipedia.org/wiki/Salvatore_Piscitelli
Salvatore Raiti	maschio	54	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Salvatore_Raiti
Salvatore Ruggeri	maschio	69	Point(18.333333333 40.1)	https://it.wikipedia.org/wiki/Salvatore_Ruggeri
Salvatore Ruocco	maschio	37	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Salvatore_Ruocco
Salvatore Sanfilippo	maschio	74	Point(15.283333333 37.083333333)	https://it.wikipedia.org/wiki/Salvatore_Sanfilippo_(politico_1945)
Salvatore Sciascia	maschio	76	Point(10.916666666 44.933333333)	https://it.wikipedia.org/wiki/Salvatore_Sciascia_(politico)
Salvatore Settis	maschio	78	Point(15.979722222 38.485)	https://it.wikipedia.org/wiki/Salvatore_Settis
Salvatore Spoto	maschio	75	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Salvatore_Spoto
Salvatore Striano	maschio	47	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Salvatore_Striano
Salvatore Termini	maschio	52	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Salvatore_Termini
Salvatore Tomaselli	maschio	60	Point(17.585833333 40.531388888)	https://it.wikipedia.org/wiki/Salvatore_Tomaselli_(politico)
Salvatore Torrisi	maschio	62	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Salvatore_Torrisi
Salvatore Vassallo	maschio	54	Point(15.433333333 40.05)	https://it.wikipedia.org/wiki/Salvatore_Vassallo
Salvatore Veca	maschio	76	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Salvatore_Veca
Salvatore Vozza	maschio	66	Point(14.483333333 40.7)	https://it.wikipedia.org/wiki/Salvatore_Vozza
Salvio Simeoli	maschio	39	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Salvio_Simeoli
Salvo Andò	maschio	74	Point(15.184444444 37.729722222)	https://it.wikipedia.org/wiki/Salvo_And%C3%B2
Salvo Fleres	maschio	63	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Salvo_Fleres
Salvo Palazzolo	maschio	49	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Salvo_Palazzolo
Salvo Pogliese	maschio	47	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Salvo_Pogliese
Salvo Sottile	maschio	46	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Salvo_Sottile
Salvo Toscano	maschio	44	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Salvo_Toscano
Salvo Vaccaro	maschio	60	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Salvo_Vaccaro
Samanta Piccinetti	femmina	40	Point(11.733333333 43.216666666)	https://it.wikipedia.org/wiki/Samanta_Piccinetti
Samantha Cristoforetti	femmina	42	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Samantha_Cristoforetti
Samuela Sardo	femmina	42	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Samuela_Sardo
Samuele Sbrighi	maschio	44	Point(12.44657 44.06326)	https://it.wikipedia.org/wiki/Samuele_Sbrighi
Samuele Segoni	maschio	41	Point(11.567866666 43.523397222)	https://it.wikipedia.org/wiki/Samuele_Segoni
Samya Abbary	femmina	46	Point(-6.360833333 32.339444444)	https://it.wikipedia.org/wiki/Samya_Abbary
Sandra Amurri	femmina	62	Point(13.575277777 42.854722222)	https://it.wikipedia.org/wiki/Sandra_Amurri
Sandra Bonsanti	femmina	82	Point(10.4 43.716666666)	https://it.wikipedia.org/wiki/Sandra_Bonsanti
Sandra Ceccarelli	femmina	52	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Sandra_Ceccarelli
